run_id,timestamp,elapsed_s,kalman_on_ratio,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,mean_distance,mean_speed_mps,max_speed_mps,min_distance,distance_error_mean,mean_formation_error,mean_formation_iou,std_formation_iou,mean_per_boat_rms_m,std_per_boat_rms_m,mean_centroid_offset_m,std_centroid_offset_m,near_miss_count,fps
20260613_144222,2026-06-13T14:44:39,134.198,0.000000,Left,1401,100.000000,0.000000,100.000000,0.000000,0.016864,0.010420,0.018017,76,0.000000,0.000000,0.688070,0.914512,129.583093,18.595629,20.068363,39.137839,48.886802,0.197003,0.588538,0.108353,5.365147,1.703351,3.114367,1.464313,0,0.0
20260613_144222,2026-06-13T14:44:39,134.198,0.000000,Right,1388,100.000000,0.000000,100.000000,0.000000,0.011349,0.010727,0.014280,53,0.000000,0.000000,0.318837,0.944972,119.198694,17.552648,20.105846,26.778395,41.877123,0.215099,0.588538,0.108353,5.365147,1.703351,3.114367,1.464313,9,0.0
20260613_144703,2026-06-13T14:49:21,136.321,1.000000,Left,1395,100.000000,0.000000,100.000000,0.000000,0.010751,0.008098,0.020118,99,0.000000,0.000000,0.517489,0.911575,125.414766,18.547453,20.067003,38.541128,41.479377,0.168824,0.597393,0.094250,5.223675,1.655924,3.031684,1.272914,0,0.0
20260613_144703,2026-06-13T14:49:21,136.321,1.000000,Right,1371,100.000000,0.000000,100.000000,0.000000,0.009528,0.010727,0.015629,76,0.000000,0.000000,0.394743,0.941282,119.168047,17.496332,20.101748,24.938573,39.291305,0.195540,0.597393,0.094250,5.223675,1.655924,3.031684,1.272914,9,0.0
20260613_145451,2026-06-13T14:55:10,16.564,1.000000,Left,194,100.000000,0.000000,100.000000,0.000000,0.018654,0.011750,0.033384,25,0.000000,0.000000,0.571779,0.895041,107.146651,17.114939,20.017269,46.955862,30.055127,0.182929,0.620679,0.125277,4.420660,1.564003,2.237732,1.441481,0,0.0
20260613_145451,2026-06-13T14:55:10,16.564,1.000000,Right,192,100.000000,0.000000,100.000000,0.000000,0.007040,0.016588,0.011750,13,0.000000,0.000000,0.150845,0.897004,123.505821,15.978347,20.056465,54.862261,33.542167,0.165690,0.620679,0.125277,4.420660,1.564003,2.237732,1.441481,0,0.0
20260613_145527,2026-06-13T14:55:44,15.076,1.000000,Left,145,100.000000,0.000000,100.000000,0.000000,0.021183,0.009992,0.037351,21,0.000000,0.000000,0.438773,0.930466,83.095264,17.911650,20.090633,41.237717,38.680847,0.247844,0.472213,0.168029,6.719667,2.525925,3.813084,2.195535,0,0.0
20260613_145527,2026-06-13T14:55:44,15.076,1.000000,Right,144,100.000000,0.000000,100.000000,0.000000,0.011295,0.019364,0.018058,10,0.000000,0.000000,0.272113,0.912993,126.724320,16.170044,20.069370,36.391811,50.191855,0.226396,0.472213,0.168029,6.719667,2.525925,3.813084,2.195535,0,0.0
20260613_145554,2026-06-13T14:56:54,57.585,1.000000,Left,597,100.000000,0.000000,100.000000,0.000000,0.017666,0.007243,0.030306,62,0.000000,0.000000,0.620805,0.948608,97.430266,19.021586,20.105793,28.801009,50.865630,0.255369,0.519341,0.140979,6.928614,2.696669,3.842885,1.620307,2,0.0
20260613_145554,2026-06-13T14:56:54,57.585,1.000000,Right,586,100.000000,0.000000,100.000000,0.000000,0.011214,0.011876,0.022643,32,0.000000,0.000000,0.533112,0.947851,129.924819,17.368205,20.104622,11.844746,50.470286,0.222123,0.519341,0.140979,6.928614,2.696669,3.842885,1.620307,11,0.0
20260613_145702,2026-06-13T14:59:12,126.922,1.000000,Left,1275,100.000000,0.000000,100.000000,0.000000,0.010343,0.007003,0.019588,73,0.000000,0.000000,0.685022,0.949525,153.598841,18.997991,20.108307,28.667015,75.222716,0.219377,0.586589,0.104626,6.131034,2.068094,3.442196,1.634768,1,0.0
20260613_145702,2026-06-13T14:59:12,126.922,1.000000,Right,1269,100.000000,0.000000,100.000000,0.000000,0.006956,0.008992,0.011512,52,0.000000,0.000000,0.365663,0.946165,111.467592,17.773210,20.105659,30.846482,36.310972,0.162322,0.586589,0.104626,6.131034,2.068094,3.442196,1.634768,0,0.0
20260613_145918,2026-06-13T15:00:15,54.471,0.000000,Left,569,100.000000,0.000000,100.000000,0.000000,0.010102,0.005562,0.011096,25,0.000000,0.000000,0.403627,0.949200,117.606364,19.092025,20.110464,36.277258,76.304556,0.252117,0.430356,0.134544,8.516594,1.868382,5.277373,1.729019,0,0.0
20260613_145918,2026-06-13T15:00:15,54.471,0.000000,Right,565,100.000000,0.000000,100.000000,0.000000,0.009309,0.012811,0.011403,17,0.000000,0.000000,0.327319,0.946460,104.124224,17.861262,20.108452,30.452895,54.326132,0.243921,0.430356,0.134544,8.516594,1.868382,5.277373,1.729019,0,0.0
20260613_150135,2026-06-13T15:02:10,33.381,0.000000,Left,342,100.000000,0.000000,100.000000,0.000000,0.013329,0.010822,0.015150,16,0.000000,0.000000,0.548501,0.949979,244.414583,18.978203,20.111687,36.119365,156.791749,0.294406,0.573530,0.103045,8.362869,2.880684,4.401828,2.294755,0,0.0
20260613_150135,2026-06-13T15:02:10,33.381,0.000000,Right,341,100.000000,0.000000,100.000000,0.000000,0.006071,0.009114,0.007291,8,0.000000,0.000000,0.175441,0.900000,134.236032,17.753326,20.064127,79.241109,41.734820,0.171444,0.573530,0.103045,8.362869,2.880684,4.401828,2.294755,0,0.0
20260613_150242,2026-06-13T15:04:57,132.990,0.000000,Left,1378,100.000000,0.000000,100.000000,0.000000,0.010697,0.010214,0.011481,60,0.000000,0.000000,0.673779,0.936695,146.690911,18.890106,20.075310,29.660426,58.310104,0.183730,0.632366,0.090795,4.891919,1.441739,2.694129,1.253235,1,0.0
20260613_150242,2026-06-13T15:04:57,132.990,0.000000,Right,1357,100.000000,0.000000,100.000000,0.000000,0.008153,0.011596,0.010213,43,0.000000,0.000000,0.371328,0.900000,117.899456,17.743603,20.064003,49.431481,32.096029,0.166649,0.632366,0.090795,4.891919,1.441739,2.694129,1.253235,0,0.0
20260613_150611,2026-06-13T15:08:26,133.008,1.000000,Left,1380,100.000000,0.000000,100.000000,0.000000,0.011654,0.008499,0.021712,104,0.000000,0.000000,0.597348,0.949933,166.860668,18.990021,20.109289,33.982560,75.899236,0.214904,0.647399,0.092999,4.961869,1.693382,2.643520,1.308517,0,0.0
20260613_150611,2026-06-13T15:08:26,133.008,1.000000,Right,1364,100.000000,0.000000,100.000000,0.000000,0.007677,0.011818,0.013662,66,0.000000,0.000000,0.300395,0.902837,125.755308,17.638937,20.063877,35.320088,31.279486,0.156008,0.647399,0.092999,4.961869,1.693382,2.643520,1.308517,0,0.0
20260613_153652,2026-06-13T15:39:13,138.146,1.000000,Left,1374,100.000000,0.000000,100.000000,0.000000,0.013036,0.007973,0.021328,105,0.000000,0.000000,0.473453,0.948382,91.098612,18.927039,20.108063,39.345728,36.147966,0.202653,0.525179,0.086275,6.422818,1.955834,3.919018,1.240398,0,0.0
20260613_153652,2026-06-13T15:39:13,138.146,1.000000,Right,1357,100.000000,0.000000,100.000000,0.000000,0.005711,0.011379,0.009220,48,0.000000,0.000000,0.437644,0.949978,137.712787,17.551317,20.109907,13.736555,41.340959,0.154964,0.525179,0.086275,6.422818,1.955834,3.919018,1.240398,7,0.0
20260613_154015,2026-06-13T15:42:30,133.055,0.000000,Left,1284,100.000000,0.000000,100.000000,0.000000,0.009269,0.007423,0.009147,60,0.000000,0.000000,0.684901,0.949936,154.389771,18.930953,20.110756,32.627964,66.379130,0.180936,0.609793,0.095640,5.673280,2.340766,3.204918,1.618296,0,0.0
20260613_154015,2026-06-13T15:42:30,133.055,0.000000,Right,1272,100.000000,0.000000,100.000000,0.000000,0.009208,0.013656,0.011254,43,0.000000,0.000000,0.380366,0.912014,121.668688,17.764023,20.071400,46.606993,36.396267,0.174961,0.609793,0.095640,5.673280,2.340766,3.204918,1.618296,0,0.0
20260613_172715,2026-06-13T17:27:24,6.764,1.000000,Left,51,100.000000,0.000000,100.000000,0.000000,0.027409,0.022033,0.045834,9,0.000000,0.000000,0.309724,0.949514,255.991744,13.594948,20.109171,50.273063,157.685271,0.294918,0.329254,0.073045,13.881832,3.471519,10.214520,2.322855,0,0.0
20260613_172715,2026-06-13T17:27:24,6.764,1.000000,Right,48,100.000000,0.000000,100.000000,0.000000,0.005304,0.009816,0.008319,2,0.000000,0.000000,0.084448,0.900000,236.319838,17.390411,20.063999,149.928286,142.616690,0.280883,0.329254,0.073045,13.881832,3.471519,10.214520,2.322855,0,0.0
20260613_172730,2026-06-13T17:28:19,46.913,1.000000,Left,459,100.000000,0.000000,100.000000,0.000000,0.004908,0.003939,0.008620,12,0.000000,0.000000,0.497178,0.949986,310.090699,19.270418,20.105570,35.892171,212.285725,0.291971,0.560209,0.140083,11.409021,4.745189,6.490296,3.104681,0,0.0
20260613_172730,2026-06-13T17:28:19,46.913,1.000000,Right,454,100.000000,0.000000,100.000000,0.000000,0.004292,0.008808,0.005782,11,0.000000,0.000000,0.119964,0.900000,139.021089,17.628218,20.064079,94.750995,44.324120,0.155953,0.560209,0.140083,11.409021,4.745189,6.490296,3.104681,0,0.0
20260613_172844,2026-06-13T17:30:59,132.887,1.000000,Left,1369,100.000000,0.000000,100.000000,0.000000,0.006251,0.007609,0.010617,56,0.000000,0.000000,0.540234,0.949900,246.305537,19.086363,20.107107,34.539080,132.944572,0.231467,0.672402,0.158850,6.841628,4.781059,4.016490,3.171970,0,0.0
20260613_172844,2026-06-13T17:30:59,132.887,1.000000,Right,1354,100.000000,0.000000,100.000000,0.000000,0.003282,0.013301,0.005875,47,0.000000,0.000000,0.277759,0.900000,154.036284,17.370445,20.064081,49.328084,39.122143,0.125374,0.672402,0.158850,6.841628,4.781059,4.016490,3.171970,0,0.0
20260613_173244,2026-06-13T17:33:32,45.229,1.000000,Left,442,100.000000,0.000000,100.000000,0.000000,0.008907,0.007447,0.017155,20,0.000000,0.000000,0.513332,0.949961,270.042327,19.058648,20.110174,40.475588,173.318625,0.289201,0.573504,0.107651,8.971234,2.933529,5.004566,2.223621,0,0.0
20260613_173244,2026-06-13T17:33:32,45.229,1.000000,Right,440,100.000000,0.000000,100.000000,0.000000,0.005367,0.010180,0.007566,13,0.000000,0.000000,0.159985,0.900000,140.612239,17.577712,20.064062,95.767075,45.915269,0.171553,0.573504,0.107651,8.971234,2.933529,5.004566,2.223621,0,0.0
20260613_173342,2026-06-13T17:33:55,10.379,1.000000,Left,94,100.000000,0.000000,100.000000,0.000000,0.022974,0.016118,0.037901,9,0.000000,0.000000,0.482822,0.949973,265.272450,16.589680,20.109671,34.125278,176.397278,0.323698,0.457283,0.090418,12.267661,2.596893,7.146518,1.638746,0,0.0
20260613_173342,2026-06-13T17:33:55,10.379,1.000000,Right,93,100.000000,0.000000,100.000000,0.000000,0.005056,0.011057,0.007674,5,0.000000,0.000000,0.146064,0.899968,166.028874,17.112350,20.063738,109.273036,75.449164,0.225292,0.457283,0.090418,12.267661,2.596893,7.146518,1.638746,0,0.0
20260613_173406,2026-06-13T17:34:47,39.402,1.000000,Left,60,100.000000,0.000000,100.000000,0.000000,0.042972,0.022535,0.082357,8,0.000000,0.000000,0.642880,0.949996,213.073004,13.904872,20.111044,30.484889,134.191665,0.368567,0.395484,0.125581,11.605118,3.774171,7.855237,2.574434,0,0.0
20260613_173406,2026-06-13T17:34:47,39.402,1.000000,Right,59,100.000000,0.000000,100.000000,0.000000,0.004288,0.011161,0.007066,4,0.000000,0.000000,0.074404,0.900000,203.429317,16.408555,20.064045,123.068281,108.732348,0.246110,0.395484,0.125581,11.605118,3.774171,7.855237,2.574434,0,0.0
20260613_173450,2026-06-13T17:35:04,8.676,1.000000,Left,93,100.000000,0.000000,100.000000,0.000000,0.014932,0.007797,0.036254,3,0.000000,0.000000,0.493472,0.240000,45.169153,1.757549,5.503510,31.874798,57.095651,0.647968,0.198997,0.180364,12.313093,3.724131,9.826721,3.048948,0,0.0
20260613_173450,2026-06-13T17:35:04,8.676,1.000000,Right,90,100.000000,0.000000,100.000000,0.000000,0.003417,0.006071,0.005191,4,0.000000,0.000000,0.128683,0.410154,54.682454,1.956880,5.742438,34.769301,59.476435,0.636298,0.198997,0.180364,12.313093,3.724131,9.826721,3.048948,0,0.0
20260613_173510,2026-06-13T17:35:25,11.491,1.000000,Left,111,100.000000,0.000000,100.000000,0.000000,0.019106,0.017220,0.030959,10,0.000000,0.000000,0.582671,0.892235,19.768015,3.347103,15.357386,4.333111,22.259319,1.137731,0.054747,0.161548,26.133673,7.598577,18.811808,5.324914,94,0.0
20260613_173510,2026-06-13T17:35:25,11.491,1.000000,Right,109,54.128440,0.000000,54.128440,8.256881,0.025396,0.029553,0.085258,4,0.000000,0.000000,0.615183,0.897622,41.564578,5.710425,19.095264,8.121728,27.067361,0.542865,0.054747,0.161548,26.133673,7.598577,18.811808,5.324914,30,0.0
20260613_173538,2026-06-13T17:35:52,11.648,1.000000,Left,106,100.000000,0.000000,100.000000,0.000000,0.019758,0.012429,0.032968,7,0.000000,0.000000,0.491640,0.949992,320.836863,16.921097,20.109680,31.994069,225.449468,0.341500,0.405605,0.104416,15.286209,3.621219,9.220372,2.245064,0,0.0
20260613_173538,2026-06-13T17:35:52,11.648,1.000000,Right,106,100.000000,0.000000,100.000000,0.000000,0.004440,0.009476,0.006927,3,0.000000,0.000000,0.134375,0.900000,178.289201,17.561745,20.064100,111.818301,93.370722,0.244525,0.405605,0.104416,15.286209,3.621219,9.220372,2.245064,0,0.0
20260613_173606,2026-06-13T17:36:18,9.488,1.000000,Left,100,100.000000,0.000000,100.000000,0.000000,0.029438,0.016822,0.048436,12,0.000000,0.000000,0.631491,0.949999,229.587737,17.739784,20.110758,27.043098,193.863973,0.403388,0.446455,0.107030,10.841571,1.862670,6.708239,1.707497,1,0.0
20260613_173606,2026-06-13T17:36:18,9.488,1.000000,Right,100,100.000000,0.000000,100.000000,0.000000,0.003997,0.007046,0.006274,2,0.000000,0.000000,0.116009,0.900000,200.651907,18.339492,20.063995,104.685610,128.313944,0.286103,0.446455,0.107030,10.841571,1.862670,6.708239,1.707497,0,0.0
20260613_173633,2026-06-13T17:38:45,130.121,1.000000,Left,1329,100.000000,0.000000,100.000000,0.000000,0.002458,0.005362,0.003232,62,0.000000,0.000000,0.199467,0.900000,130.898024,18.768583,20.063978,72.562815,45.998140,0.145497,0.755504,0.101628,3.597015,2.039341,1.973683,1.523283,0,0.0
20260613_173633,2026-06-13T17:38:45,130.121,1.000000,Right,1313,100.000000,0.000000,100.000000,0.000000,0.001919,0.014124,0.003002,57,0.000000,0.000000,0.096999,0.900000,162.211877,17.340073,20.064081,134.315889,35.693658,0.107416,0.755504,0.101628,3.597015,2.039341,1.973683,1.523283,0,0.0
20260613_174113,2026-06-13T17:41:32,17.175,0.000000,Left,116,100.000000,0.000000,100.000000,0.000000,0.017385,0.018222,0.018427,5,0.000000,0.000000,0.519043,0.949995,358.557534,17.699997,20.111721,40.957588,260.953129,0.334124,0.381383,0.084180,17.468128,3.139886,10.604305,1.744199,0,0.0
20260613_174113,2026-06-13T17:41:32,17.175,0.000000,Right,116,100.000000,0.000000,100.000000,0.000000,0.006443,0.008792,0.007841,4,0.000000,0.000000,0.139065,0.900000,179.938578,18.164080,20.064034,95.306572,82.992163,0.211769,0.381383,0.084180,17.468128,3.139886,10.604305,1.744199,0,0.0
20260613_174151,2026-06-13T17:44:05,131.647,0.000000,Left,1244,100.000000,0.000000,100.000000,0.000000,0.014899,0.008787,0.014614,50,0.000000,0.000000,0.767468,0.949976,157.913148,19.249551,20.111866,29.154175,112.048423,0.289283,0.559445,0.132621,7.188838,2.850482,3.983940,1.803358,1,0.0
20260613_174151,2026-06-13T17:44:05,131.647,0.000000,Right,1231,100.000000,0.000000,100.000000,0.000000,0.008118,0.010955,0.010704,44,0.000000,0.000000,0.507952,0.933314,124.828219,17.646339,20.069300,37.835531,32.039776,0.154233,0.559445,0.132621,7.188838,2.850482,3.983940,1.803358,0,0.0
20260613_174700,2026-06-13T17:49:15,132.275,0.000000,Left,1324,100.000000,0.000000,100.000000,0.000000,0.012016,0.009899,0.011292,54,0.000000,0.000000,0.767152,0.949165,200.471325,19.066932,20.105213,31.408578,112.208928,0.241977,0.651577,0.118404,5.914540,3.352598,3.166524,2.206529,0,0.0
20260613_174700,2026-06-13T17:49:15,132.275,0.000000,Right,1311,100.000000,0.000000,100.000000,0.000000,0.007836,0.011417,0.010462,49,0.000000,0.000000,0.417539,0.946609,131.262947,17.507055,20.096270,36.782845,31.671505,0.145567,0.651577,0.118404,5.914540,3.352598,3.166524,2.206529,0,0.0
20260613_175107,2026-06-13T17:53:20,131.571,1.000000,Left,1315,100.000000,0.000000,100.000000,0.000000,0.010323,0.009701,0.017952,76,0.000000,0.000000,0.636484,0.949026,211.784053,18.906314,20.106659,30.038889,112.940537,0.240254,0.682699,0.134638,5.450482,3.377186,3.107581,2.229781,0,0.0
20260613_175107,2026-06-13T17:53:20,131.571,1.000000,Right,1293,100.000000,0.000000,100.000000,0.000000,0.004535,0.013176,0.007555,49,0.000000,0.000000,0.210092,0.899996,153.855593,17.330308,20.063866,68.613995,38.673664,0.133608,0.682699,0.134638,5.450482,3.377186,3.107581,2.229781,0,0.0
20260613_175804,2026-06-13T17:58:14,7.637,1.000000,Left,50,100.000000,0.000000,100.000000,0.000000,0.046586,0.030245,0.086196,9,0.000000,0.000000,0.606701,0.949998,227.931254,12.767138,20.107866,29.842115,150.662686,0.372828,0.341197,0.120800,13.670394,4.564294,10.140848,3.341108,1,0.0
20260613_175804,2026-06-13T17:58:14,7.637,1.000000,Right,50,100.000000,0.000000,100.000000,0.000000,0.004235,0.011798,0.007266,2,0.000000,0.000000,0.070834,0.900000,229.052376,16.751457,20.064030,129.090541,134.355407,0.267338,0.341197,0.120800,13.670394,4.564294,10.140848,3.341108,0,0.0
20260613_175837,2026-06-13T17:58:50,11.613,1.000000,Left,62,100.000000,0.000000,100.000000,0.000000,0.033215,0.022246,0.062933,8,0.000000,0.000000,0.491010,0.949993,270.670501,13.487735,20.107672,33.783924,171.470624,0.345274,0.343437,0.118409,14.606613,4.797228,10.162729,3.256184,0,0.0
20260613_175837,2026-06-13T17:58:50,11.613,1.000000,Right,61,100.000000,0.000000,100.000000,0.000000,0.004527,0.010603,0.007321,2,0.000000,0.000000,0.079064,0.900000,224.959249,17.126962,20.064058,134.385164,130.262280,0.264895,0.343437,0.118409,14.606613,4.797228,10.162729,3.256184,0,0.0
20260613_175915,2026-06-13T18:00:15,57.736,1.000000,Left,51,100.000000,0.000000,100.000000,0.000000,0.045110,0.030739,0.087021,7,0.000000,0.000000,0.617120,0.949986,234.608733,12.768871,20.105667,28.447922,151.246571,0.381929,0.355866,0.137269,13.021022,4.593114,9.757288,3.496752,1,0.0
20260613_175915,2026-06-13T18:00:15,57.736,1.000000,Right,50,100.000000,0.000000,100.000000,0.000000,0.004371,0.012426,0.007405,1,0.000000,0.000000,0.070856,0.900000,232.762919,16.063802,20.064068,136.651373,117.022178,0.230866,0.355866,0.137269,13.021022,4.593114,9.757288,3.496752,0,0.0
20260613_180036,2026-06-13T18:01:02,23.904,1.000000,Left,204,100.000000,0.000000,100.000000,0.000000,0.010850,0.007154,0.020878,10,0.000000,0.000000,0.485209,0.949992,331.503919,18.426009,20.104237,36.048255,233.392594,0.317101,0.446940,0.091189,14.354055,2.640383,8.534120,2.084285,0,0.0
20260613_180036,2026-06-13T18:01:02,23.904,1.000000,Right,199,100.000000,0.000000,100.000000,0.000000,0.006363,0.009942,0.008792,8,0.000000,0.000000,0.159040,0.900000,160.484373,17.702008,20.064054,101.141349,63.434684,0.197671,0.446940,0.091189,14.354055,2.640383,8.534120,2.084285,0,0.0
20260613_180118,2026-06-13T18:03:32,132.129,1.000000,Left,514,100.000000,0.000000,100.000000,0.000000,0.008264,0.005592,0.013277,21,0.000000,0.000000,0.627440,0.949986,255.803244,19.033423,20.111834,44.380995,159.922208,0.273015,0.605804,0.137218,8.431646,4.056122,4.627579,2.721449,0,0.0
20260613_180118,2026-06-13T18:03:32,132.129,1.000000,Right,511,100.000000,0.000000,100.000000,0.000000,0.006352,0.012345,0.010392,22,0.000000,0.000000,0.157397,0.900000,137.049831,17.648365,20.064075,59.648569,46.889201,0.174674,0.605804,0.137218,8.431646,4.056122,4.627579,2.721449,0,0.0
20260613_215101,2026-06-13T21:51:19,12.842,1.000000,Left,134,94.029851,0.000000,94.029851,3.731343,0.034896,0.023371,0.045004,14,0.000000,0.000000,0.878345,0.948671,34.970684,16.596600,20.049185,7.489038,27.691392,0.586173,0.046279,0.145091,25.732914,8.189491,19.555902,6.920207,51,0.0
20260613_215101,2026-06-13T21:51:19,12.842,1.000000,Right,133,100.000000,0.000000,100.000000,1.503759,0.024564,0.018762,0.041629,11,0.000000,0.000000,0.691761,0.894068,20.978139,3.585901,18.342724,2.017692,27.140406,2.335038,0.046279,0.145091,25.732914,8.189491,19.555902,6.920207,105,0.0
20260616_103648,2026-06-16T10:37:10,12.110,0.000000,Left,139,100.000000,0.000000,100.000000,27.338129,0.008856,0.010336,0.009773,4,0.000000,0.000000,0.438869,0.436604,43.361627,1.300164,5.513537,32.079532,48.031516,0.552153,0.105821,0.149039,15.391144,3.468230,12.263465,2.862431,0,0.0
20260616_103648,2026-06-16T10:37:10,12.110,0.000000,Right,138,100.000000,0.000000,100.000000,23.913043,0.009948,0.010816,0.005111,2,0.000000,0.000000,0.268790,0.795505,37.410435,1.768327,13.368912,22.279861,50.146496,0.722703,0.105821,0.149039,15.391144,3.468230,12.263465,2.862431,112,0.0
20260616_103720,2026-06-16T10:38:16,54.146,0.000000,Left,622,95.819936,0.000000,95.819936,31.189711,0.003983,0.071336,0.001014,29,0.000000,0.000000,0.087022,0.912070,554.223255,17.270398,20.063248,122.970093,469.304777,0.346426,0.269812,0.080218,32.543490,15.665051,20.079949,8.860459,0,0.0
20260616_103720,2026-06-16T10:38:16,54.146,0.000000,Right,618,100.000000,0.000000,100.000000,23.948220,0.004685,0.077765,0.002006,15,0.000000,0.000000,0.076223,0.897197,211.402706,17.133667,20.061373,148.023275,89.570347,0.190763,0.269812,0.080218,32.543490,15.665051,20.079949,8.860459,0,0.0
20260616_103833,2026-06-16T10:39:09,33.194,1.000000,Left,353,100.000000,0.000000,100.000000,27.478754,0.009716,0.071039,0.010356,18,0.000000,0.000000,0.324221,0.931893,514.283477,17.803710,20.063602,42.204256,451.330522,0.369815,0.314932,0.053654,27.555660,8.079950,16.187659,3.965875,0,0.0
20260616_103833,2026-06-16T10:39:09,33.194,1.000000,Right,350,100.000000,0.000000,100.000000,22.857143,0.005827,0.074854,0.003977,17,0.000000,0.000000,0.105185,0.920831,164.605038,17.557984,20.063002,95.338614,97.037471,0.250821,0.314932,0.053654,27.555660,8.079950,16.187659,3.965875,0,0.0
20260616_103936,2026-06-16T10:41:53,134.633,0.000000,Left,1412,95.396601,0.000000,95.396601,25.991501,0.003631,0.057666,0.000904,50,0.000000,0.000000,0.087135,0.926825,463.004073,17.875856,20.089441,112.550626,437.347259,0.392028,0.448934,0.177282,25.791779,24.144828,14.634940,13.742362,0,0.0
20260616_103936,2026-06-16T10:41:53,134.633,0.000000,Right,1402,99.928673,0.000000,99.928673,26.390870,0.005489,0.078548,0.003012,34,0.000000,0.000000,0.114630,0.899626,142.001839,17.454942,20.063618,87.562093,74.434271,0.229455,0.448934,0.177282,25.791779,24.144828,14.634940,13.742362,0,0.0
20260616_104259,2026-06-16T10:43:41,40.175,1.000000,Left,440,97.954545,0.000000,97.954545,29.772727,0.008111,0.074208,0.007198,16,0.000000,0.000000,0.363751,0.918132,529.777036,17.271877,20.067614,45.255836,437.296539,0.347125,0.287035,0.086987,28.868572,11.159247,17.723640,6.642754,0,0.0
20260616_104259,2026-06-16T10:43:41,40.175,1.000000,Right,435,99.540230,0.000000,99.540230,24.137931,0.005974,0.078044,0.003973,19,0.000000,0.000000,0.119356,0.895213,187.303109,16.998687,20.054125,131.372958,92.606139,0.225005,0.287035,0.086987,28.868572,11.159247,17.723640,6.642754,0,0.0
20260616_104349,2026-06-16T10:44:47,56.081,1.000000,Left,599,100.000000,0.000000,100.000000,25.375626,0.007119,0.068563,0.006154,38,0.000000,0.000000,0.328784,0.920001,506.621724,18.068177,20.083139,45.229509,428.948321,0.347715,0.357744,0.121435,25.565021,11.456542,15.334996,6.886594,0,0.0
20260616_104349,2026-06-16T10:44:47,56.081,1.000000,Right,592,100.000000,0.000000,100.000000,24.831081,0.004102,0.078405,0.002373,36,0.000000,0.000000,0.066578,0.883375,168.942205,16.856283,20.037434,132.325170,69.735855,0.186451,0.357744,0.121435,25.565021,11.456542,15.334996,6.886594,0,0.0
20260616_104456,2026-06-16T10:47:37,159.152,1.000000,Left,1678,68.057211,0.000000,68.057211,18.533969,0.005505,0.046095,0.014465,223,0.000000,0.000000,0.101751,0.932018,446.966174,12.697258,20.094521,108.284915,399.410741,0.365347,0.294971,0.216659,104.658901,139.879030,62.913331,84.090978,0,0.0
20260616_104456,2026-06-16T10:47:37,159.152,1.000000,Right,1663,100.000000,0.000000,100.000000,23.692123,0.008308,0.078501,0.014859,310,0.000000,0.000000,0.212155,0.917863,186.049234,17.115909,20.071537,79.019869,82.860119,0.201780,0.294971,0.216659,104.658901,139.879030,62.913331,84.090978,0,0.0
20260616_104746,2026-06-16T10:49:20,92.008,1.000000,Left,1005,100.000000,0.000000,100.000000,23.781095,0.038546,0.079200,0.076065,292,0.000000,0.000000,0.638815,0.949211,264.541911,18.540883,20.110767,19.901283,235.141433,0.368166,0.489948,0.137663,12.303801,7.490097,7.196047,4.801175,14,0.0
20260616_104746,2026-06-16T10:49:20,92.008,1.000000,Right,997,100.000000,0.000000,100.000000,25.275827,0.029357,0.087431,0.072047,300,0.000000,0.000000,0.381170,0.948276,179.170978,17.216759,20.110178,23.971042,105.880715,0.286366,0.489948,0.137663,12.303801,7.490097,7.196047,4.801175,7,0.0
20260616_104933,2026-06-16T10:51:16,100.139,0.000000,Left,1063,100.000000,0.000000,100.000000,25.117592,0.043107,0.078166,0.036851,187,0.000000,0.000000,0.627864,0.949863,113.506282,18.707598,20.111134,27.795595,93.913563,0.370929,0.575493,0.179018,5.869739,2.958162,3.683269,1.933606,12,0.0
20260616_104933,2026-06-16T10:51:16,100.139,0.000000,Right,1056,100.000000,0.000000,100.000000,24.905303,0.032931,0.077582,0.033448,193,0.000000,0.000000,0.382504,0.948416,106.975010,17.456653,20.109646,28.359975,53.308527,0.251832,0.575493,0.179018,5.869739,2.958162,3.683269,1.933606,1,0.0
20260616_105124,2026-06-16T10:51:44,17.171,0.000000,Left,178,100.000000,0.000000,100.000000,25.280899,0.062449,0.087581,0.055702,20,0.000000,0.000000,0.625481,0.948320,170.701604,17.426444,20.107931,50.620407,119.638740,0.353402,0.564746,0.118176,6.957464,2.139594,4.039860,1.898883,0,0.0
20260616_105124,2026-06-16T10:51:44,17.171,0.000000,Right,177,100.000000,0.000000,100.000000,20.903955,0.047171,0.066457,0.051204,30,0.000000,0.000000,0.377634,0.949390,106.754289,17.425742,20.110954,28.637059,68.652176,0.332193,0.564746,0.118176,6.957464,2.139594,4.039860,1.898883,1,0.0
20260616_105151,2026-06-16T11:46:26,3272.215,0.000000,Left,7035,20.312722,0.000000,20.312722,6.197584,0.024358,0.015270,0.123219,161,0.000000,0.000000,0.938400,0.949890,499.010871,3.893604,20.111692,42.974181,457.986665,0.560476,0.060917,0.152211,351.248295,154.447902,207.261650,103.339305,0,0.0
