time,elapsed_s,front_area,effective_area,predicted_area,pred_conf,front_stale,side_detected,side_pred_conf,edge_edge_factor,last_throttle,throttle
2026-06-07T20:16:54,1780834614.229,1664.510,1664.510,1664.510,0.171,0,1,0.385,0.020,0.811,0.811
2026-06-07T20:16:54,1780834614.335,1632.383,1632.383,1632.383,0.191,0,1,0.414,0.186,0.812,0.812
2026-06-07T20:16:54,1780834614.430,1653.287,1653.287,1653.287,0.176,0,1,0.428,0.357,0.808,0.808
2026-06-07T20:16:54,1780834614.525,1615.965,1615.965,1615.965,0.174,0,1,0.428,0.529,0.809,0.809
2026-06-07T20:16:54,1780834614.620,1624.474,1624.474,1624.474,0.162,0,1,0.427,0.700,0.805,0.805
2026-06-07T20:16:54,1780834614.714,1626.355,1626.355,1626.355,0.161,0,1,0.409,0.868,0.802,0.802
2026-06-07T20:16:54,1780834614.822,1674.767,1674.767,1674.767,0.150,0,1,0.367,1.000,0.792,0.792
2026-06-07T20:16:54,1780834614.914,1728.575,1728.575,1728.575,0.150,0,1,0.282,1.000,0.786,0.786
2026-06-07T20:16:55,1780834615.022,1768.931,1768.931,1768.931,0.150,0,1,0.268,1.000,0.781,0.781
2026-06-07T20:16:55,1780834615.114,1826.198,1826.198,1826.198,0.150,0,1,0.268,1.000,0.776,0.776
2026-06-07T20:16:55,1780834615.207,1891.649,1891.649,1891.649,0.150,0,1,0.208,1.000,0.772,0.772
2026-06-07T20:16:55,1780834615.221,1891.649,1891.649,1891.649,0.150,0,1,0.208,1.000,0.772,0.772
2026-06-07T20:16:55,1780834615.314,1936.737,1936.737,1936.737,0.150,0,1,0.240,1.000,0.770,0.770
2026-06-07T20:16:55,1780834615.409,1984.552,1984.552,1984.552,0.150,0,1,0.291,1.000,0.770,0.770
2026-06-07T20:16:55,1780834615.489,2024.914,2024.914,2024.914,0.150,0,1,0.256,1.000,0.764,0.764
2026-06-07T20:16:55,1780834615.583,2079.186,2079.186,2079.186,0.150,0,1,0.225,1.000,0.759,0.759
2026-06-07T20:16:55,1780834615.676,2189.389,2189.389,2189.389,0.163,0,1,0.198,1.000,0.750,0.750
2026-06-07T20:16:55,1780834615.773,2257.042,2257.042,2257.042,0.150,0,1,0.174,1.000,0.744,0.744
2026-06-07T20:16:55,1780834615.853,2328.281,2328.281,2328.281,0.150,0,1,0.153,1.000,0.738,0.738
2026-06-07T20:16:55,1780834615.867,2328.281,2328.281,2328.281,0.150,0,1,0.153,1.000,0.738,0.738
2026-06-07T20:16:55,1780834615.966,2381.711,2381.711,2381.711,0.150,0,1,0.135,1.000,0.734,0.734
2026-06-07T20:16:56,1780834616.058,2479.283,2479.283,2479.283,0.150,0,0,0.000,0.000,0.721,0.721
2026-06-07T20:16:56,1780834616.179,2504.463,2504.463,2504.463,0.150,0,0,0.000,0.000,0.719,0.719
2026-06-07T20:16:56,1780834616.192,2504.463,2504.463,2504.463,0.150,0,0,0.000,0.000,0.719,0.719
2026-06-07T20:16:56,1780834616.288,2523.347,2523.347,2523.347,0.150,0,0,0.000,0.000,0.718,0.718
2026-06-07T20:16:56,1780834616.384,2596.510,2596.510,2596.510,0.150,0,0,0.000,0.000,0.713,0.713
2026-06-07T20:16:56,1780834616.491,2598.383,2598.383,2598.383,0.150,0,0,0.000,0.000,0.713,0.713
2026-06-07T20:16:56,1780834616.598,2719.287,2719.287,2719.287,0.150,0,0,0.000,0.000,0.705,0.705
2026-06-07T20:16:56,1780834616.706,2743.465,2743.465,2743.465,0.150,0,0,0.000,0.000,0.703,0.703
2026-06-07T20:16:56,1780834616.811,2777.599,2777.599,2777.599,0.150,0,0,0.000,0.000,0.701,0.701
2026-06-07T20:16:56,1780834616.918,2713.199,2713.199,2713.199,0.150,0,0,0.000,0.000,0.705,0.705
2026-06-07T20:16:57,1780834617.010,2679.899,2679.899,2679.899,0.150,0,0,0.000,0.000,0.708,0.708
2026-06-07T20:16:57,1780834617.117,2614.925,2614.925,2614.925,0.150,0,0,0.000,0.000,0.713,0.713
2026-06-07T20:16:57,1780834617.210,2636.193,2636.193,2636.193,0.150,0,0,0.000,0.000,0.710,0.710
2026-06-07T20:16:57,1780834617.304,2546.895,2546.895,2546.895,0.150,0,0,0.000,0.000,0.717,0.717
2026-06-07T20:16:57,1780834617.398,2501.421,2501.421,2501.421,0.150,0,0,0.000,0.000,0.720,0.720
2026-06-07T20:16:57,1780834617.492,2464.066,2464.066,2464.066,0.150,0,0,0.000,0.000,0.722,0.722
2026-06-07T20:16:57,1780834617.587,2515.049,2515.049,2515.049,0.150,0,1,0.000,1.000,0.730,0.730
2026-06-07T20:16:57,1780834617.602,2515.049,2515.049,2515.049,0.150,0,1,0.000,1.000,0.730,0.730
2026-06-07T20:16:57,1780834617.696,2458.287,2458.287,2458.287,0.161,0,1,0.150,1.000,0.734,0.734
2026-06-07T20:16:57,1780834617.789,2426.715,2426.715,2426.715,0.157,0,1,0.388,1.000,0.731,0.731
2026-06-07T20:16:57,1780834617.883,2387.036,2387.036,2387.036,0.165,0,1,0.460,1.000,0.728,0.728
2026-06-07T20:16:57,1780834617.977,2349.277,2349.277,2349.277,0.187,0,1,0.454,1.000,0.728,0.728
2026-06-07T20:16:58,1780834618.072,2299.458,2299.458,2299.458,0.182,0,1,0.298,1.000,0.732,0.732
2026-06-07T20:16:58,1780834618.167,2218.094,2218.094,2218.094,0.192,0,1,0.440,1.000,0.738,0.738
2026-06-07T20:16:58,1780834618.260,2179.570,2179.570,2179.570,0.189,0,1,0.402,1.000,0.742,0.742
2026-06-07T20:16:58,1780834618.355,2184.678,2184.678,2184.678,0.176,0,1,0.480,0.815,0.742,0.742
2026-06-07T20:16:58,1780834618.448,2202.258,2202.258,2202.258,0.177,0,1,0.457,0.629,0.740,0.740
2026-06-07T20:16:58,1780834618.541,2187.194,2187.194,2187.194,0.163,0,1,0.400,0.470,0.742,0.742
2026-06-07T20:16:58,1780834618.635,2156.395,2156.395,2156.395,0.156,0,1,0.386,0.314,0.744,0.744
2026-06-07T20:16:58,1780834618.743,2129.796,2129.796,2129.796,0.162,0,1,0.316,0.190,0.750,0.750
2026-06-07T20:16:58,1780834618.835,2143.347,2143.347,2143.347,0.150,0,1,0.328,0.058,0.751,0.751
2026-06-07T20:16:58,1780834618.933,2130.260,2130.260,2130.260,0.150,0,1,0.282,0.000,0.755,0.755
2026-06-07T20:16:59,1780834619.026,2122.695,2122.695,2122.695,0.150,0,1,0.296,0.000,0.757,0.757
2026-06-07T20:16:59,1780834619.040,2122.695,2122.695,2122.695,0.150,0,1,0.296,0.000,0.757,0.757
2026-06-07T20:16:59,1780834619.135,2138.022,2138.022,2138.022,0.150,0,1,0.258,0.000,0.758,0.758
2026-06-07T20:16:59,1780834619.229,2177.516,2177.516,2177.516,0.150,0,1,0.228,0.000,0.756,0.756
2026-06-07T20:16:59,1780834619.321,2200.137,2200.137,2200.137,0.150,0,1,0.249,0.000,0.757,0.757
2026-06-07T20:16:59,1780834619.415,2210.103,2210.103,2210.103,0.150,0,1,0.188,0.000,0.758,0.758
2026-06-07T20:16:59,1780834619.523,2164.577,2164.577,2164.577,0.150,0,1,0.194,0.000,0.763,0.763
2026-06-07T20:16:59,1780834619.616,2130.433,2130.433,2130.433,0.150,0,1,0.174,0.000,0.768,0.768
2026-06-07T20:16:59,1780834619.710,2104.825,2104.825,2104.825,0.150,0,1,0.150,0.000,0.772,0.772
2026-06-07T20:16:59,1780834619.792,2134.368,2134.368,2134.368,0.150,0,1,0.150,0.000,0.770,0.770
2026-06-07T20:16:59,1780834619.886,2140.776,2140.776,2140.776,0.150,0,1,0.150,0.000,0.770,0.770
2026-06-07T20:16:59,1780834619.980,2093.082,2093.082,2093.082,0.150,0,1,0.150,0.000,0.775,0.775
2026-06-07T20:17:00,1780834620.076,2069.312,2069.312,2069.312,0.150,0,1,0.150,0.000,0.778,0.778
2026-06-07T20:17:00,1780834620.171,2032.984,2032.984,2032.984,0.150,0,1,0.150,0.000,0.781,0.781
2026-06-07T20:17:00,1780834620.269,2037.738,2037.738,2037.738,0.150,0,1,0.150,0.000,0.780,0.780
2026-06-07T20:17:00,1780834620.362,2015.803,2015.803,2015.803,0.150,0,1,0.150,0.000,0.782,0.782
2026-06-07T20:17:00,1780834620.456,2024.853,2024.853,2024.853,0.150,0,1,0.150,0.000,0.781,0.781
2026-06-07T20:17:00,1780834620.550,1995.639,1995.639,1995.639,0.150,0,1,0.150,0.000,0.783,0.783
2026-06-07T20:17:00,1780834620.646,2009.730,2009.730,2009.730,0.150,0,1,0.173,0.000,0.781,0.781
2026-06-07T20:17:00,1780834620.741,2001.297,2001.297,2001.297,0.150,0,1,0.186,0.000,0.780,0.780
2026-06-07T20:17:00,1780834620.755,2001.297,2001.297,2001.297,0.150,0,1,0.186,0.000,0.780,0.780
2026-06-07T20:17:00,1780834620.849,1981.973,1981.973,1981.973,0.150,0,1,0.238,0.000,0.782,0.782
2026-06-07T20:17:00,1780834620.942,1906.480,1906.480,1906.480,0.150,0,1,0.216,0.000,0.787,0.787
2026-06-07T20:17:01,1780834621.049,1902.360,1902.360,1902.360,0.150,0,1,0.235,0.000,0.786,0.786
2026-06-07T20:17:01,1780834621.154,1917.020,1917.020,1917.020,0.150,0,1,0.270,0.000,0.782,0.782
2026-06-07T20:17:01,1780834621.264,1979.265,1979.265,1979.265,0.150,0,1,0.350,0.023,0.773,0.773
2026-06-07T20:17:01,1780834621.357,1921.949,1921.949,1921.949,0.169,0,1,0.334,0.158,0.776,0.776
2026-06-07T20:17:01,1780834621.451,2001.461,2001.461,2001.461,0.150,0,1,0.436,0.284,0.763,0.763
2026-06-07T20:17:01,1780834621.465,2001.461,2001.461,2001.461,0.150,0,1,0.436,0.284,0.763,0.763
2026-06-07T20:17:01,1780834621.559,2052.096,2052.096,2052.096,0.150,0,1,0.354,0.431,0.756,0.756
2026-06-07T20:17:01,1780834621.652,2038.572,2038.572,2038.572,0.150,0,1,0.379,0.582,0.755,0.755
2026-06-07T20:17:01,1780834621.746,2032.429,2032.429,2032.429,0.150,0,1,0.338,0.722,0.756,0.756
2026-06-07T20:17:01,1780834621.828,2080.072,2080.072,2080.072,0.150,0,1,0.292,0.842,0.750,0.750
2026-06-07T20:17:01,1780834621.842,2080.072,2080.072,2080.072,0.150,0,1,0.292,0.842,0.750,0.750
2026-06-07T20:17:01,1780834621.922,2078.054,2078.054,2078.054,0.150,0,1,0.315,0.969,0.745,0.745
2026-06-07T20:17:01,1780834621.936,2078.054,2078.054,2078.054,0.150,0,1,0.315,0.969,0.745,0.745
2026-06-07T20:17:02,1780834622.017,2124.040,2124.040,2124.040,0.150,0,1,0.254,1.000,0.737,0.737
2026-06-07T20:17:02,1780834622.112,2163.030,2163.030,2163.030,0.150,0,1,0.227,1.000,0.734,0.734
2026-06-07T20:17:02,1780834622.218,2142.273,2142.273,2142.273,0.150,0,1,0.193,1.000,0.737,0.737
2026-06-07T20:17:02,1780834622.312,2172.205,2172.205,2172.205,0.150,0,1,0.191,1.000,0.736,0.736
2026-06-07T20:17:02,1780834622.406,2244.153,2244.153,2244.153,0.150,0,1,0.180,1.000,0.733,0.733
2026-06-07T20:17:02,1780834622.500,2292.115,2292.115,2292.115,0.150,0,1,0.316,1.000,0.732,0.732
2026-06-07T20:17:02,1780834622.594,2391.086,2391.086,2391.086,0.150,0,1,0.421,1.000,0.725,0.725
2026-06-07T20:17:02,1780834622.687,2502.065,2502.065,2502.065,0.150,0,1,0.511,1.000,0.723,0.723
2026-06-07T20:17:02,1780834622.781,2558.549,2558.549,2558.549,0.150,0,1,0.450,1.000,0.717,0.717
2026-06-07T20:17:02,1780834622.875,2556.911,2556.911,2556.911,0.150,0,1,0.396,1.000,0.718,0.718
2026-06-07T20:17:02,1780834622.969,2599.684,2599.684,2599.684,0.150,0,1,0.348,1.000,0.715,0.715
2026-06-07T20:17:03,1780834623.065,2631.763,2631.763,2631.763,0.150,0,1,0.306,1.000,0.713,0.713
2026-06-07T20:17:03,1780834623.159,2755.822,2755.822,2755.822,0.150,0,1,0.270,1.000,0.704,0.704
2026-06-07T20:17:03,1780834623.253,2883.366,2883.366,2883.366,0.150,0,1,0.237,1.000,0.106,0.106
2026-06-07T20:17:03,1780834623.360,2954.525,2954.525,2954.525,0.150,0,0,0.000,0.000,0.097,0.097
2026-06-07T20:17:03,1780834623.452,2890.894,2890.894,2890.894,0.150,0,0,0.000,0.000,0.101,0.101
2026-06-07T20:17:03,1780834623.547,2916.170,2916.170,2916.170,0.150,0,0,0.000,0.000,0.100,0.100
2026-06-07T20:17:03,1780834623.640,2825.128,2825.128,2825.128,0.150,0,0,0.000,0.000,0.696,0.696
2026-06-07T20:17:03,1780834623.735,2756.846,2756.846,2756.846,0.150,0,0,0.000,0.000,0.701,0.701
2026-06-07T20:17:03,1780834623.841,2716.634,2716.634,2716.634,0.150,0,0,0.000,0.000,0.704,0.704
2026-06-07T20:17:03,1780834623.935,2625.476,2625.476,2625.476,0.150,0,0,0.000,0.000,0.711,0.711
2026-06-07T20:17:04,1780834624.042,2549.607,2549.607,2549.607,0.150,0,0,0.000,0.000,0.717,0.717
2026-06-07T20:17:04,1780834624.135,2479.205,2479.205,2479.205,0.150,0,0,0.000,0.000,0.723,0.723
2026-06-07T20:17:04,1780834624.230,2392.404,2392.404,2392.404,0.150,0,0,0.000,0.000,0.729,0.729
2026-06-07T20:17:04,1780834624.326,2306.803,2306.803,2306.803,0.150,0,0,0.000,0.000,0.736,0.736
2026-06-07T20:17:04,1780834624.432,2217.602,2217.602,2217.602,0.150,0,0,0.000,0.000,0.743,0.743
2026-06-07T20:17:04,1780834624.527,2100.202,2100.202,2100.202,0.176,0,0,0.000,0.000,0.753,0.753
2026-06-07T20:17:04,1780834624.636,2015.151,2015.151,2015.151,0.150,0,1,0.000,1.000,0.775,0.775
2026-06-07T20:17:04,1780834624.718,1925.363,1925.363,1925.363,0.162,0,1,0.249,1.000,0.785,0.785
2026-06-07T20:17:04,1780834624.814,1900.023,1900.023,1900.023,0.181,0,1,0.150,1.000,0.788,0.788
2026-06-07T20:17:04,1780834624.909,1824.017,1824.017,1824.017,0.181,0,1,0.560,1.000,0.789,0.789
2026-06-07T20:17:05,1780834625.016,1746.013,1746.013,1746.013,0.195,0,1,0.440,1.000,0.791,0.791
2026-06-07T20:17:05,1780834625.112,1683.510,1683.510,1683.510,0.180,0,1,0.436,1.000,0.796,0.796
2026-06-07T20:17:05,1780834625.221,1669.632,1669.632,1669.632,0.191,0,1,0.475,1.000,0.798,0.798
2026-06-07T20:17:05,1780834625.316,1603.224,1603.224,1603.224,0.197,0,1,0.433,0.947,0.808,0.808
2026-06-07T20:17:05,1780834625.409,1544.418,1544.418,1544.418,0.177,0,1,0.503,0.739,0.815,0.815
2026-06-07T20:17:05,1780834625.503,1499.564,1499.564,1499.564,0.188,0,1,0.453,0.558,0.822,0.822
2026-06-07T20:17:05,1780834625.598,1474.673,1474.673,1474.673,0.179,0,1,0.450,0.373,0.826,0.826
2026-06-07T20:17:05,1780834625.692,1473.505,1473.505,1473.505,0.189,0,1,0.373,0.226,0.829,0.829
2026-06-07T20:17:05,1780834625.774,1462.128,1462.128,1462.128,0.164,0,1,0.352,0.082,0.832,0.832
2026-06-07T20:17:05,1780834625.789,1462.128,1462.128,1462.128,0.164,0,1,0.352,0.082,0.832,0.832
2026-06-07T20:17:05,1780834625.883,1472.846,1472.846,1472.846,0.150,0,1,0.303,0.000,0.833,0.833
2026-06-07T20:17:05,1780834625.975,1472.135,1472.135,1472.135,0.150,0,1,0.311,0.000,0.834,0.834
2026-06-07T20:17:06,1780834626.069,1482.101,1482.101,1482.101,0.150,0,1,0.272,0.000,0.833,0.833
2026-06-07T20:17:06,1780834626.163,1468.576,1468.576,1468.576,0.150,0,1,0.289,0.000,0.835,0.835
2026-06-07T20:17:06,1780834626.178,1468.576,1468.576,1468.576,0.150,0,1,0.289,0.000,0.835,0.835
2026-06-07T20:17:06,1780834626.272,1456.182,1456.182,1456.182,0.150,0,1,0.207,0.000,0.839,0.839
2026-06-07T20:17:06,1780834626.366,1449.136,1449.136,1449.136,0.150,0,1,0.219,0.000,0.841,0.841
2026-06-07T20:17:06,1780834626.447,1471.852,1471.852,1471.852,0.150,0,1,0.204,0.000,0.839,0.839
2026-06-07T20:17:06,1780834626.461,1471.852,1471.852,1471.852,0.150,0,1,0.204,0.000,0.839,0.839
2026-06-07T20:17:06,1780834626.541,1515.139,1515.139,1515.139,0.150,0,1,0.240,0.000,0.837,0.837
2026-06-07T20:17:06,1780834626.649,1515.854,1515.854,1515.854,0.150,0,1,0.182,0.000,0.836,0.836
2026-06-07T20:17:06,1780834626.741,1609.391,1609.391,1609.391,0.192,0,1,0.199,0.000,0.828,0.828
2026-06-07T20:17:06,1780834626.847,1606.543,1606.543,1606.543,0.150,0,1,0.150,0.000,0.829,0.829
2026-06-07T20:17:06,1780834626.929,1584.407,1584.407,1584.407,0.150,0,1,0.150,0.000,0.830,0.830
2026-06-07T20:17:06,1780834626.944,1584.407,1584.407,1584.407,0.150,0,1,0.150,0.000,0.830,0.830
2026-06-07T20:17:07,1780834627.037,1634.555,1634.555,1634.555,0.150,0,1,0.150,0.000,0.826,0.826
2026-06-07T20:17:07,1780834627.130,1680.917,1680.917,1680.917,0.150,0,1,0.150,0.000,0.821,0.821
2026-06-07T20:17:07,1780834627.225,1664.937,1664.937,1664.937,0.150,0,1,0.163,0.000,0.822,0.822
2026-06-07T20:17:07,1780834627.319,1673.703,1673.703,1673.703,0.150,0,1,0.150,0.000,0.821,0.821
2026-06-07T20:17:07,1780834627.413,1741.277,1741.277,1741.277,0.150,0,1,0.150,0.000,0.813,0.813
2026-06-07T20:17:07,1780834627.507,1747.958,1747.958,1747.958,0.150,0,1,0.150,0.000,0.812,0.812
2026-06-07T20:17:07,1780834627.602,1723.468,1723.468,1723.468,0.150,0,1,0.185,0.000,0.813,0.813
2026-06-07T20:17:07,1780834627.697,1730.101,1730.101,1730.101,0.150,0,1,0.173,0.000,0.811,0.811
2026-06-07T20:17:07,1780834627.791,1739.576,1739.576,1739.576,0.150,0,1,0.204,0.000,0.809,0.809
2026-06-07T20:17:07,1780834627.885,1759.682,1759.682,1759.682,0.150,0,1,0.248,0.000,0.805,0.805
2026-06-07T20:17:07,1780834627.980,1727.762,1727.762,1727.762,0.150,0,1,0.227,0.000,0.807,0.807
2026-06-07T20:17:08,1780834628.074,1737.821,1737.821,1737.821,0.150,0,1,0.248,0.000,0.804,0.804
2026-06-07T20:17:08,1780834628.167,1771.366,1771.366,1771.366,0.150,0,1,0.300,0.000,0.798,0.798
2026-06-07T20:17:08,1780834628.263,1741.024,1741.024,1741.024,0.152,0,1,0.296,0.000,0.799,0.799
2026-06-07T20:17:08,1780834628.357,1760.768,1760.768,1760.768,0.150,0,1,0.327,0.103,0.796,0.796
2026-06-07T20:17:08,1780834628.451,1793.076,1793.076,1793.076,0.150,0,1,0.336,0.239,0.791,0.791
2026-06-07T20:17:08,1780834628.546,1799.807,1799.807,1799.807,0.150,0,1,0.331,0.372,0.787,0.787
2026-06-07T20:17:08,1780834628.639,1826.855,1826.855,1826.855,0.150,0,1,0.302,0.497,0.781,0.781
2026-06-07T20:17:08,1780834628.733,1786.642,1786.642,1786.642,0.150,0,1,0.349,0.637,0.782,0.782
2026-06-07T20:17:08,1780834628.829,1843.981,1843.981,1843.981,0.150,0,1,0.333,0.773,0.774,0.774
2026-06-07T20:17:08,1780834628.923,1900.986,1900.986,1900.986,0.150,0,1,0.334,0.902,0.768,0.768
2026-06-07T20:17:09,1780834629.017,1897.489,1897.489,1897.489,0.150,0,1,0.325,1.000,0.766,0.766
2026-06-07T20:17:09,1780834629.111,1959.617,1959.617,1959.617,0.150,0,1,0.249,1.000,0.756,0.756
2026-06-07T20:17:09,1780834629.206,1969.213,1969.213,1969.213,0.150,0,1,0.229,1.000,0.756,0.756
2026-06-07T20:17:09,1780834629.314,1999.410,1999.410,1999.410,0.150,0,1,0.190,1.000,0.755,0.755
2026-06-07T20:17:09,1780834629.407,2119.557,2119.557,2119.557,0.186,0,1,0.190,1.000,0.746,0.746
2026-06-07T20:17:09,1780834629.502,2102.668,2102.668,2102.668,0.150,0,1,0.236,1.000,0.749,0.749
2026-06-07T20:17:09,1780834629.595,2137.001,2137.001,2137.001,0.150,0,1,0.408,1.000,0.747,0.747
2026-06-07T20:17:09,1780834629.701,2222.751,2222.751,2222.751,0.150,0,1,0.520,1.000,0.747,0.747
2026-06-07T20:17:09,1780834629.795,2287.063,2287.063,2287.063,0.150,0,1,0.457,1.000,0.740,0.740
2026-06-07T20:17:09,1780834629.901,2387.297,2387.297,2387.297,0.150,0,1,0.402,1.000,0.731,0.731
2026-06-07T20:17:09,1780834629.994,2527.473,2527.473,2527.473,0.185,0,1,0.354,1.000,0.720,0.720
2026-06-07T20:17:10,1780834630.088,2588.605,2588.605,2588.605,0.150,0,1,0.312,1.000,0.716,0.716
2026-06-07T20:17:10,1780834630.181,2661.704,2661.704,2661.704,0.150,0,1,0.274,1.000,0.711,0.711
2026-06-07T20:17:10,1780834630.275,2689.278,2689.278,2689.278,0.150,0,1,0.241,1.000,0.709,0.709
2026-06-07T20:17:10,1780834630.369,2742.958,2742.958,2742.958,0.150,0,0,0.000,0.000,0.701,0.701
2026-06-07T20:17:10,1780834630.463,2739.219,2739.219,2739.219,0.150,0,0,0.000,0.000,0.701,0.701
2026-06-07T20:17:10,1780834630.556,2813.414,2813.414,2813.414,0.150,0,0,0.000,0.000,0.697,0.697
2026-06-07T20:17:10,1780834630.649,2846.061,2846.061,2846.061,0.150,0,0,0.000,0.000,0.695,0.695
2026-06-07T20:17:10,1780834630.742,2860.545,2860.545,2860.545,0.150,0,0,0.000,0.000,0.694,0.694
2026-06-07T20:17:10,1780834630.836,2915.909,2915.909,2915.909,0.150,0,0,0.000,0.000,0.101,0.101
2026-06-07T20:17:10,1780834630.929,2901.932,2901.932,2901.932,0.150,0,0,0.000,0.000,0.102,0.102
2026-06-07T20:17:11,1780834631.023,2828.949,2828.949,2828.949,0.150,0,0,0.000,0.000,0.697,0.697
2026-06-07T20:17:11,1780834631.117,2702.212,2702.212,2702.212,0.150,0,0,0.000,0.000,0.706,0.706
2026-06-07T20:17:11,1780834631.211,2617.909,2617.909,2617.909,0.150,0,0,0.000,0.000,0.712,0.712
2026-06-07T20:17:11,1780834631.308,2656.432,2656.432,2656.432,0.150,0,0,0.000,0.000,0.709,0.709
2026-06-07T20:17:11,1780834631.401,2594.324,2594.324,2594.324,0.150,0,0,0.000,0.000,0.713,0.713
2026-06-07T20:17:11,1780834631.497,2583.743,2583.743,2583.743,0.150,0,0,0.000,0.000,0.713,0.713
2026-06-07T20:17:11,1780834631.592,2539.807,2539.807,2539.807,0.150,0,0,0.000,0.000,0.716,0.716
2026-06-07T20:17:11,1780834631.606,2539.807,2539.807,2539.807,0.150,0,0,0.000,0.000,0.716,0.716
2026-06-07T20:17:11,1780834631.698,2453.105,2453.105,2453.105,0.150,0,0,0.000,0.000,0.723,0.723
2026-06-07T20:17:11,1780834631.792,2389.829,2389.829,2389.829,0.155,0,1,0.000,1.000,0.738,0.738
2026-06-07T20:17:11,1780834631.887,2272.372,2272.372,2272.372,0.164,0,1,0.150,1.000,0.747,0.747
2026-06-07T20:17:11,1780834631.980,2133.279,2133.279,2133.279,0.201,0,1,0.341,1.000,0.755,0.755
2026-06-07T20:17:12,1780834632.076,2067.959,2067.959,2067.959,0.189,0,1,0.454,1.000,0.754,0.754
2026-06-07T20:17:12,1780834632.170,2050.969,2050.969,2050.969,0.183,0,1,0.367,1.000,0.755,0.755
2026-06-07T20:17:12,1780834632.263,1986.727,1986.727,1986.727,0.187,0,1,0.386,1.000,0.760,0.760
2026-06-07T20:17:12,1780834632.357,2002.545,2002.545,2002.545,0.191,0,1,0.468,1.000,0.759,0.759
2026-06-07T20:17:12,1780834632.466,1936.659,1936.659,1936.659,0.202,0,1,0.454,0.888,0.765,0.765
2026-06-07T20:17:12,1780834632.559,1924.994,1924.994,1924.994,0.173,0,1,0.446,0.710,0.766,0.766
2026-06-07T20:17:12,1780834632.653,1890.246,1890.246,1890.246,0.187,0,1,0.437,0.534,0.769,0.769
2026-06-07T20:17:12,1780834632.747,1902.184,1902.184,1902.184,0.180,0,1,0.399,0.372,0.770,0.770
2026-06-07T20:17:12,1780834632.842,1882.638,1882.638,1882.638,0.168,0,1,0.358,0.229,0.774,0.774
2026-06-07T20:17:12,1780834632.936,1931.979,1931.979,1931.979,0.150,0,1,0.326,0.099,0.771,0.771
2026-06-07T20:17:13,1780834633.030,1936.484,1936.484,1936.484,0.150,0,1,0.311,0.000,0.773,0.773
2026-06-07T20:17:13,1780834633.124,1917.863,1917.863,1917.863,0.150,0,1,0.280,0.000,0.778,0.778
2026-06-07T20:17:13,1780834633.233,1886.897,1886.897,1886.897,0.150,0,1,0.276,0.000,0.782,0.782
2026-06-07T20:17:13,1780834633.325,1941.673,1941.673,1941.673,0.150,0,1,0.257,0.000,0.779,0.779
2026-06-07T20:17:13,1780834633.421,1940.755,1940.755,1940.755,0.150,0,1,0.249,0.000,0.782,0.782
2026-06-07T20:17:13,1780834633.516,1936.566,1936.566,1936.566,0.150,0,1,0.197,0.000,0.783,0.783
2026-06-07T20:17:13,1780834633.608,1955.925,1955.925,1955.925,0.150,0,1,0.182,0.000,0.783,0.783
2026-06-07T20:17:13,1780834633.703,1970.443,1970.443,1970.443,0.150,0,1,0.174,0.000,0.783,0.783
2026-06-07T20:17:13,1780834633.795,2027.833,2027.833,2027.833,0.150,0,1,0.150,0.000,0.779,0.779
2026-06-07T20:17:13,1780834633.889,2066.874,2066.874,2066.874,0.150,0,1,0.150,0.000,0.777,0.777
2026-06-07T20:17:13,1780834633.984,2063.156,2063.156,2063.156,0.150,0,1,0.150,0.000,0.778,0.778
2026-06-07T20:17:14,1780834634.076,2060.367,2060.367,2060.367,0.150,0,1,0.150,0.000,0.779,0.779
2026-06-07T20:17:14,1780834634.169,2048.775,2048.775,2048.775,0.150,0,1,0.150,0.000,0.780,0.780
2026-06-07T20:17:14,1780834634.264,2021.081,2021.081,2021.081,0.150,0,1,0.150,0.000,0.782,0.782
2026-06-07T20:17:14,1780834634.358,2009.811,2009.811,2009.811,0.150,0,1,0.150,0.000,0.783,0.783
2026-06-07T20:17:14,1780834634.371,2009.811,2009.811,2009.811,0.150,0,1,0.150,0.000,0.783,0.783
2026-06-07T20:17:14,1780834634.453,1997.608,1997.608,1997.608,0.150,0,1,0.150,0.000,0.784,0.784
2026-06-07T20:17:14,1780834634.468,1997.608,1997.608,1997.608,0.150,0,1,0.150,0.000,0.784,0.784
2026-06-07T20:17:14,1780834634.548,1935.706,1935.706,1935.706,0.150,0,1,0.150,0.000,0.790,0.790
2026-06-07T20:17:14,1780834634.563,1935.706,1935.706,1935.706,0.150,0,1,0.150,0.000,0.790,0.790
2026-06-07T20:17:14,1780834634.643,1955.780,1955.780,1955.780,0.150,0,1,0.151,0.000,0.787,0.787
2026-06-07T20:17:14,1780834634.737,1975.585,1975.585,1975.585,0.150,0,1,0.155,0.000,0.784,0.784
2026-06-07T20:17:14,1780834634.846,1962.939,1962.939,1962.939,0.150,0,1,0.185,0.000,0.784,0.784
2026-06-07T20:17:14,1780834634.938,1990.204,1990.204,1990.204,0.150,0,1,0.233,0.000,0.781,0.781
2026-06-07T20:17:15,1780834635.032,1996.653,1996.653,1996.653,0.150,0,1,0.241,0.000,0.779,0.779
2026-06-07T20:17:15,1780834635.140,1978.490,1978.490,1978.490,0.150,0,1,0.264,0.000,0.778,0.778
2026-06-07T20:17:15,1780834635.233,1969.867,1969.867,1969.867,0.150,0,1,0.252,0.000,0.777,0.777
